,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
across,0.0070807403,0.0017611897,-0.04369781,0.07166337,0.013203644,-0.0104453,-0.0024781565,0.08548308,0.008795881,0.045846444,-0.050580688,-0.015458587,-0.042612564,-0.07173674,-0.023143983,0.0016677342,-0.019258725,0.00026510214,0.03488066,0.007246373,-0.04486129,-0.039004263,0.032218087,-0.06782705,-0.028315065,-0.023395775,-0.020109914,-0.021148428,0.03693158,0.01144721,-0.0699615,0.010304677,-0.008746365,0.018803172,-0.036795914,0.06280121,0.0021223968,0.07871153,0.06932272,0.030748038,-0.03595806,0.02815234,0.09864151,-0.017404703,0.011195119,0.03501539,0.054746836,-0.009128984,-0.0023706204,-0.045441464,-0.046237066,-0.061822377,-0.0065967254,0.0321482,0.067065865,0.0014527133,-0.0005388537,-0.016225118,0.010726912,0.010940429,0.0448575,0.041459683,0.0292237,0.057661995,-0.06995057,0.007747462,0.014521655,-0.0011639993,0.049052473,-0.080390945,-0.0004055847,0.030023502,-0.00852316,0.03167037,0.049903505,0.04426671,-0.016071256,-0.010927863,0.018640159,-0.030734055,0.025739575,-0.011260192,-0.07012439,0.07740693,0.025254479,0.030618178,0.0007309122,-0.03226761,0.06461881,0.075984985,0.049490817,0.028597137,0.028316265,0.02072473,-0.03816036,0.020582044,0.07837815,0.0670399,0.04747843,-0.022351664
curiosity,-0.07400069,0.0073605776,-0.0257335,0.045220003,0.014495112,-0.06699001,-0.02317326,0.027678821,-0.036970727,0.09629445,-0.045997627,0.09735331,-0.021566577,-0.09001064,-0.018936735,-0.02268697,-0.0418524,-0.020891227,0.057366043,-0.014789398,-0.05941311,-0.05223574,0.0461344,-0.110993296,-0.100732684,-0.0318235,0.02086232,-0.044710796,0.050147217,0.032305267,-0.0775403,0.054005466,-0.0041262354,-0.03564951,0.08507983,0.04044161,0.040984556,0.039796397,0.09643033,0.08674619,-0.046649076,-0.10119819,0.075624615,0.095371954,0.041294362,0.09770835,0.09121347,0.010741014,0.079262875,-0.044598036,-0.019150192,-0.02129526,-0.0412663,0.08452788,0.011685576,-0.04019181,0.015295212,-0.048053484,-0.10258054,0.0002506359,-0.0010128119,0.019352643,0.019731369,0.08008858,-0.0270377,-0.04783889,0.030061053,0.0702571,0.02689825,0.0015507899,0.011273652,0.06577629,0.0016996637,-0.0137184225,0.07138031,0.041282717,-0.06751396,-0.055761497,-0.005921635,-0.078999124,0.026721075,-0.09890116,-0.103475414,0.0357567,0.06667156,0.015650865,-0.07558571,-0.013245282,0.042087004,0.088571124,0.037044875,0.030409865,-0.03179529,-0.08819065,-0.019905267,0.066355035,0.10571427,0.0750206,0.05157996,-0.07730419
passed,-0.040060546,-0.023571867,0.013767364,-0.029443016,0.025161393,0.040010367,-0.006746386,0.042055182,-0.04086135,0.026336374,0.021546395,-0.01681434,-0.019701015,-0.024574626,0.02881143,-0.016224567,0.02033385,-0.0198095,-0.022611191,-0.0133351665,-0.0214718,-0.006708908,-0.046025403,0.024088847,-0.0030494453,-0.023682494,0.037355576,-0.03336208,0.05481928,0.0625573,-0.065663576,0.006206508,0.00955326,-0.07460769,0.054944888,0.041997947,0.051716983,0.002982286,0.07234762,0.057194617,-0.08260118,0.03773401,0.06425345,-0.068198115,0.005689367,0.039981578,-0.016152399,-0.09016056,0.10618928,-0.029582756,0.01936938,0.034572206,-0.10311104,0.03683013,0.051558983,-0.040463205,0.04827238,-0.029470302,-0.018845113,-0.0234669,0.009861995,0.03373818,0.027551647,-0.00778332,0.016531546,-0.04187233,0.009334817,0.07972864,0.07599745,-0.08122063,0.03905163,-0.0056075808,-0.00189286,-0.06366283,0.043204017,0.05616725,-0.02419974,-0.027507631,-0.00057232636,0.022809668,0.045819588,-0.049065076,0.027898666,0.075246476,0.025505621,0.037078988,-0.03019885,-0.07451911,0.00232073,0.01732946,0.037455738,-0.0025313653,-0.062293522,-0.012929495,0.021385144,-0.00761668,-0.013778013,0.012482208,0.025840687,-0.10948086
home,-0.05714992,-0.04399678,-0.075319864,0.073037796,-0.033154603,-0.009009365,-0.018777177,0.03365128,-0.057610832,0.05485765,-0.033217467,0.008020381,0.007543276,-0.07738691,-0.025714269,0.0060975617,-0.035973206,0.03266422,0.03279149,-0.06787562,-0.050290205,-0.02104156,-0.000938819,-0.058659155,-0.08810132,-0.030420102,0.059572265,-0.011846727,-0.023867555,0.07560744,-0.00820626,0.044704013,-0.040045593,0.0020051757,0.08237459,-0.00028769183,0.030750792,0.04769627,0.09098893,0.034975745,-0.03952484,-0.041055836,-0.00038007158,-0.06037973,0.03634556,0.0025373972,0.03351489,-0.082720056,-0.025138956,-0.0710528,-0.101512454,-0.06698334,-0.024471613,0.015822362,0.08679517,-0.0031151262,0.007825295,-0.013610824,-0.0763899,-0.0021664505,0.03403309,0.0054382347,-0.026204057,0.05347153,-0.04594696,-0.02735941,0.022765048,-0.01223885,0.025021128,-0.08191643,0.015841138,-0.008047237,0.04484691,-0.012822408,0.048885684,0.015138321,-0.017051836,-0.033438914,-0.014023671,-0.09857258,-0.0074921222,-0.046608724,-0.046676256,0.004270208,0.025878776,-0.0045747813,-0.07491302,-0.05003153,0.07328883,0.048365746,-0.01291866,0.034385446,-0.08665611,-0.054651447,-0.042560693,-0.0141420765,0.034117974,0.07185419,-0.032296117,0.0065797796
walk,-0.066045694,0.06446166,0.038276326,0.08829372,0.09216426,0.011081611,0.0021682403,-0.025052967,0.0040753726,0.035003435,-0.015613899,0.0893729,-0.042761587,-0.06424476,-0.023884773,-0.05128167,-0.081997864,-0.073563084,0.04490063,-0.06412885,-0.061267346,-0.058866642,0.015205937,-0.061317522,-0.012796155,0.0074297627,0.05373541,-0.005586298,0.0055853575,0.009696422,-0.076501854,0.010706252,-0.08606572,-0.016282838,0.012692631,0.026590632,0.035125054,0.070093095,0.066675715,0.021380266,-0.076291814,-0.0909349,-0.045135494,-0.07809591,0.073007055,0.025717702,-0.0046412367,0.02217921,0.054816384,0.02508227,-0.06284699,0.058634095,-0.027591597,0.032550905,0.10348279,-0.0006180806,0.085240945,-0.03304432,-0.041864417,0.0676939,0.065803744,-0.0051781638,-0.053775948,0.07080429,-0.0033104059,-0.0055628195,0.031873576,0.07048275,0.009431303,-0.00058431434,-9.30368e-05,-0.035310525,0.04910646,-0.07175708,0.08140436,0.062661886,-0.023461428,0.004302789,-0.0031228631,0.019110577,0.022037819,-0.033679716,-0.10098952,0.030253617,-0.0125979185,0.037197907,-0.007658922,-0.06370731,0.065049395,0.018187068,0.08001883,0.07938616,-0.06852506,0.041176245,-0.030178918,0.033352368,-0.026880557,0.08307447,0.041345026,0.041558463
new,-0.08203067,-0.005273762,-0.092653826,0.10134761,0.029618846,-0.041029494,-0.044542424,0.030853119,-0.06616908,0.0013696731,-0.0062015895,0.015360439,-0.04452316,-0.069008045,-0.055079237,-0.02198372,-0.04594978,-0.028615536,0.056687173,-0.06447939,0.0044121654,-0.032656275,0.054331746,-0.076725006,-0.030933129,0.0069562355,-0.011255272,-0.017927328,0.027367095,-0.021168273,-0.041999757,0.05187888,-0.047223747,-0.011451054,0.01135985,0.027418185,-0.0626686,0.0360239,0.056367923,0.032468334,-0.081139855,-0.02243296,-0.014918987,-0.033933528,-0.00590958,0.07678366,0.009311247,-0.017007401,0.022581907,0.0048930254,-0.062427707,-0.05121432,0.0002676805,0.06881598,0.066635996,-0.06455582,0.055649087,-0.071148954,-0.0078283865,-4.4503715e-05,0.014762977,0.01521341,-0.01418828,-0.0035991268,0.004395114,-0.0018838091,0.06556616,-0.00020433147,-0.0012096963,-0.013482746,-0.0257705,0.06542606,0.015654722,-0.050492577,0.04472271,0.0413041,-0.07417897,0.02432162,-0.08616334,-0.016276434,-0.027400099,-0.08561303,0.0004000927,0.008248046,0.10354089,0.009436689,-0.105532445,-0.027518988,0.07269769,0.070631385,0.05105165,-0.009382436,-0.08443083,0.04738033,-0.0052272966,0.014194244,0.05945063,0.048011944,-0.021553969,-0.050425053
manage,-0.052829996,-0.024714554,0.026314268,-0.015461763,0.050889403,-0.037472196,-0.03860425,0.03723055,0.010232055,0.09181576,-0.09117107,-0.0055876416,0.0387828,-0.052838523,-0.074124366,-0.042876597,-0.045784935,-0.049049906,0.06897885,-0.062697835,-0.051415943,-0.022524431,0.043472063,-0.059829425,-0.037733395,-0.011217163,0.012571689,-0.014747915,0.06874689,0.012173253,-0.0778446,0.088260464,-0.011784319,-0.027281834,0.06678332,0.06522118,0.05688046,-0.00431832,0.066135675,0.074995905,-0.053501457,-0.029452853,-0.008886369,0.011214702,0.028230261,0.061001234,0.074843735,-0.025785487,-0.0010177789,-0.012626288,-0.061873507,-0.04984684,-0.061489385,0.008742518,0.093428396,-0.05216484,0.07106305,-0.022632202,-0.0061750067,0.03232431,-0.032447737,-0.050302975,-0.041208256,0.07636055,-0.07092993,-0.07326746,0.04047026,0.05758038,0.033838704,-0.08782025,0.043385264,0.012204575,-0.0061828755,-0.033424657,0.035234332,0.04257693,-0.034340844,-0.022069298,-0.039026804,0.026807273,0.03602613,-0.026305558,-0.0011830961,-0.014940279,0.054714873,-0.0075641572,-0.03360974,0.009924982,0.09431376,-0.002410575,0.0052333134,0.030419102,-0.0059193643,-0.019606408,-0.026549619,0.0036526374,0.08320058,-0.013409728,0.03781474,-0.053094584
asking,-0.051942952,-0.051121555,0.023999479,0.016935384,0.003710308,-0.061584216,-0.087092906,0.046752017,-0.08789852,0.009018787,-0.055823594,0.08048919,0.007858103,-0.07811932,-0.05062625,-0.024482915,-0.07387795,-0.011341656,0.048578613,-0.06088741,-0.053218715,0.028548425,0.012582139,0.014765812,0.001614834,-0.005134844,-0.0195794,-0.048576914,0.01143657,0.0751385,0.027825834,0.090551615,-0.025729662,-0.04669915,-0.018387375,-0.010568818,0.030252343,0.011960357,0.088436075,0.07743589,0.017641027,0.02069371,-0.0140190385,0.086390585,0.038516164,0.06451233,-0.022794187,-0.024382737,-0.009166829,0.045708433,-0.024027899,-0.036800433,-0.052690085,0.0724514,0.047230355,-0.0012376441,0.058599878,-0.053682763,-0.040256053,0.019077303,-0.004419975,-0.0058055064,-0.04182109,0.05295216,-0.004990773,-0.03582431,0.095752575,0.06632025,0.084413014,-0.059374534,0.029382242,-0.0056182398,0.01473565,-0.062683605,0.05668221,0.07511097,0.035752725,-0.00021387055,0.0272271,-0.019746063,0.008625328,0.018375123,0.017942108,0.07212415,-0.010491012,0.0058668936,0.020186257,-0.008739668,0.06835415,-0.030363325,0.008763786,-0.008216202,0.0056357076,-0.0607341,-0.05416392,0.040184308,0.017066585,0.08605908,0.07770549,-0.031467568
night,0.013768917,-0.063422285,-0.05805921,0.032417603,-0.025689965,-0.052936163,-0.07969819,-0.01667214,-0.046675894,-0.02315246,-0.061580468,0.03985307,-0.01136437,-0.032795034,-0.042071395,-0.07791315,0.019103847,-0.01922243,0.026724406,-0.06158389,-0.11117371,-0.048067942,0.028484816,4.949188e-05,-0.042690247,-0.042416893,0.06759694,-0.021659123,0.047476422,-0.013210673,-0.04718847,0.021119224,0.0035047657,-0.05425193,0.0684623,0.027119027,0.037674755,0.017254625,0.074909486,-0.0027724504,-0.093761645,-0.047388777,0.025014631,-0.050441977,0.06242953,0.010206331,-0.027342197,-0.006727799,0.024162272,0.010632397,0.006154067,-0.04796523,0.04884757,0.06071083,-0.03084118,-0.04370314,-0.022946598,-0.09540552,-0.045914147,0.088458605,0.017159114,0.029709846,-0.036698956,0.043289244,-0.06624725,-0.03575873,0.03631455,0.047689058,0.052887786,0.013817901,-0.032396905,0.09150551,0.09130477,-0.1001549,0.05748171,0.028693786,-0.06571487,-0.034290615,-0.03802823,-0.014461154,-0.0035731755,0.010102162,-0.096083134,0.061643764,0.011765119,0.026387613,0.015272707,-0.0634848,0.07494941,0.06158099,-0.027793158,0.06461292,-0.08553893,-0.05297496,-0.0026454735,0.034006856,0.038424797,0.061150096,-0.038372643,-0.030448863
sometimes,-0.010377054,0.028833212,0.05663216,-0.017007295,-0.003905401,-0.005714312,0.02973215,0.0040638847,-0.013162901,-0.00861834,-0.0012890329,0.002686067,-0.032325577,-0.0020805716,-0.013404977,-0.039489277,-0.03152868,0.021643944,0.04467273,-0.014232336,-0.051028684,-0.059805606,-0.028038861,0.019371698,-0.04642163,-0.020541297,0.015601349,0.018200275,0.057982974,0.016960002,-0.04977841,0.04990563,-0.037581593,-0.059610922,0.03662168,0.05627534,-0.019428251,0.057859946,-0.013899969,-0.029310744,-0.010590333,-0.007979232,-0.03397197,0.04064951,0.03053176,-0.019815063,0.004496768,-0.06352172,0.0034657067,-0.06621711,-0.04843582,0.060728762,0.01877769,0.0023429012,0.097724676,-0.06383972,-0.003563603,-0.028000837,0.009908477,0.0022624352,0.04283215,0.0043121064,0.036170814,0.04274954,-0.07094845,0.028761638,-0.0035641082,0.062364463,0.022149978,-0.030472074,0.023938462,-0.0131385485,0.056600764,0.0009025915,0.046775002,0.0077772625,0.019245934,0.022135872,-0.034904625,0.01117131,-0.011815692,-0.019256484,-0.06262476,0.011630783,0.017871972,0.0095326435,-0.0011320931,-0.044555087,0.02153646,0.0285289,-8.312054e-07,-0.017185146,-0.06633736,0.03697024,0.02142259,0.010783088,0.019700581,-0.021529425,0.013655495,-0.084073655
walking,-0.00105088,-0.03030406,-0.029541083,0.072447635,-0.014464743,-0.063130274,0.020012207,0.06701124,0.021365188,-0.015833445,-0.017221274,0.039239444,-0.07850082,-0.051009882,-0.07139172,-0.028293932,-0.0519141,-0.083947144,0.034989987,-0.016343836,0.010654347,-0.044206034,0.04498548,-0.011726568,-0.055464394,-0.0032622742,0.06834628,0.0012300288,0.0019796116,0.052119087,-0.044890456,0.03407247,0.008576982,-0.045634016,-0.0007328673,0.086304314,0.0615477,-0.029853113,0.045785233,0.039154235,-0.07904292,0.0075487318,-0.021882344,-0.036162894,0.07280787,0.047514975,0.08282994,-0.047728583,0.010806272,-0.0025211852,-0.03255566,-0.042950667,-0.069299035,0.004247302,0.08953211,-0.042335127,0.0804027,-0.07893303,-0.06716762,-0.009869348,0.07710806,0.03849342,-0.044755872,0.03196492,-0.08537904,0.003359212,-0.0014786358,0.023933208,-0.0059485156,-0.028224427,-0.008540897,0.07476493,0.013763444,-0.07889855,0.006898989,0.017068287,-0.0447284,-0.061435502,-0.004510684,-0.04114544,0.07328939,-0.03046083,0.025506571,0.09316323,-0.022431245,0.015206409,-0.012459006,-0.046462227,0.062915005,0.0045202523,0.047203444,0.047815148,0.011708723,0.02201162,-0.095994554,0.037978496,0.08680476,0.05405288,0.057576306,-0.07543987
ears,-0.00021732917,-0.07153702,-0.020874918,0.08472498,0.01646942,-0.043874737,-0.072483346,0.051598582,-0.044531945,0.027666783,-0.054105666,0.05117347,0.03496884,0.005333482,-0.07280929,-0.045850404,-0.097815335,-0.074655026,0.012493338,-0.08849928,0.0012403014,-0.08121671,0.031904902,0.0052195434,0.014186073,-0.021400405,0.0779882,-0.046346154,0.051056556,0.0798448,-0.018904239,-0.018384688,-0.006247818,-0.027818844,-0.019134613,0.06061637,0.073058195,0.03656151,-0.00083199376,0.045098495,-0.022738084,0.007894439,0.0010798743,0.045016218,0.03719473,0.039785083,0.039989326,-0.062123768,0.0049917754,-0.0479685,-0.07814179,-0.048514646,-0.05004645,0.010534622,-0.010152534,-0.012705252,0.062997974,-0.08397019,0.023055756,0.0042390274,-0.01779247,0.030725848,-0.062197763,0.031839307,-0.06675001,-0.032308366,0.059187405,0.02665651,0.0007379707,-0.00011199358,0.03205678,0.07063832,-0.0008928436,-0.04175622,0.066210404,0.07934225,-0.05126158,-0.050778624,-0.029046418,-0.05700557,0.0038993189,-0.0135493,-0.070360035,-0.00041331636,0.09009289,-0.00033455284,-0.011337927,-0.015724855,0.020407902,0.10026863,0.011485734,0.086448126,-0.048400447,-0.035682697,-0.034157924,0.07227882,0.057817772,-0.00991114,0.030688128,-0.014578396
sadly,-0.035235617,0.080533385,0.02293521,0.08158979,0.0026152,0.02498486,-0.062210962,0.07505129,-0.06316603,0.026684426,0.005357637,0.011178719,-0.023236735,-0.017421378,-0.010833302,-0.057921343,-0.007847957,-0.017974153,-0.013827902,0.00584103,-0.0052996916,-0.049325306,0.056453906,-0.015826464,-0.018626198,-0.058366008,0.037718333,-0.07045402,-0.007283076,-0.0019844486,-0.06633211,0.0049220948,-0.0029489696,0.035693504,-0.0042959303,-0.01893323,-0.05269138,-0.020147739,0.07075458,-0.0010647557,-0.030590244,-0.038330473,-0.023365159,0.0392071,0.02007132,0.06707684,0.014546594,0.035811145,-0.006208782,-0.07097804,-0.028591026,-0.008016713,-0.043913506,0.019457374,0.03157158,-0.0877892,0.078736775,-0.037836265,-0.0055054193,0.0394556,0.023487078,-0.06477405,0.023000302,0.012004286,-0.07742761,-0.010574115,0.036861245,0.057477437,0.069763824,0.01056834,0.0572309,-0.013581346,0.013882545,-0.02342403,0.05287222,-0.01766286,0.0026485545,-0.046741154,-0.0608198,-0.05997727,0.020363443,-0.07894086,-0.012269756,0.016525017,-0.012286181,0.0930082,-0.007909459,-0.041273475,0.054988034,0.09615289,0.063978344,0.025127009,-0.03109312,-0.017350843,-0.03500496,0.070921764,0.047463425,-0.014585324,0.07051642,-0.096126124
shut,0.035507407,-0.027879307,-0.02648146,0.040335067,0.0313737,-0.0849822,-0.060585365,0.046656985,0.013701169,0.034686603,0.018876981,-0.031480853,-0.08048301,-0.024295747,0.009835122,0.020508233,-0.036810108,-0.03249037,0.016397335,-0.028257677,-0.08269665,-0.049287844,0.046151273,0.028311761,-0.006563542,-0.022647012,0.0264704,-0.072122715,0.024844464,0.051024564,-0.046613734,0.06321755,0.0053289593,-0.007315483,0.01610425,0.06526073,0.067921676,0.059732787,0.06316401,0.01983482,-0.03269497,-0.042061504,0.062088396,-0.0056321267,0.0904836,0.019518746,0.056262773,-0.08193819,0.07614955,-0.047132038,-0.035559423,-0.0041565225,-0.0010686598,0.035401773,0.07554476,-8.530216e-06,0.10612283,-0.023177687,-0.05823476,0.001948308,0.020130433,0.010842111,-0.07068856,0.09897527,-0.09157902,-0.09131707,-0.0031187825,0.032176644,-0.023690928,-0.038362693,0.009899771,0.019883484,0.07063121,0.0043624667,0.0033223832,0.060946673,-0.035108764,-0.044092193,-0.07567917,-0.02918088,0.071848676,-0.042044014,-0.063547574,0.0407275,0.10252621,0.050850175,-0.08641637,-0.03665549,0.04975885,-0.021523088,-0.0073615722,0.0050236946,-0.01189607,-0.045597646,-0.032704484,0.0073740315,0.05838578,0.06282863,0.07090814,-0.07071289
happened,-0.013896666,-0.014930896,0.051843192,0.06647045,0.06626121,-0.05087939,-0.07885168,0.07042237,-0.0072600483,0.024151003,0.03322021,0.04142565,-0.001997417,-0.020433875,-0.04504754,-0.08545916,-0.027928934,-0.052881267,-0.020909691,-0.08731849,-0.027067529,-0.07926222,-0.016854573,-0.027295155,-0.07125183,0.010086618,0.07679074,-0.06755808,-0.0045240796,-0.024672177,-0.060565673,0.06750728,-0.06739474,-0.003179222,0.031934455,0.0145421745,0.03345583,0.0075064716,0.020140687,0.0010456014,-0.048761763,0.02860614,-0.04001201,-0.053489942,0.07040766,0.018969273,-0.023323229,-0.019218689,0.00016566855,-0.02924434,-0.06551888,-0.056983467,-0.041826513,0.062309936,0.067257725,-0.004930406,0.05650073,-0.031693127,-0.06772938,0.01507988,0.023359135,0.029659942,0.006173122,0.05907129,-0.079771645,-0.07386829,0.034556452,-0.0038625656,0.017830363,-0.03890509,0.07535043,0.103137255,-0.010135185,-0.022770196,0.017798701,0.052759357,-0.024210654,-0.0036587997,0.009992027,0.028576577,0.0022487768,-0.040731244,-0.03411734,0.08133259,0.038950283,0.052998476,0.018028395,-0.095223464,0.03114059,0.012966327,0.09237071,0.08478481,-0.05479626,-0.023251489,-0.07340556,-0.010368347,-0.012198469,0.018865753,0.025016004,-0.044684097
simple,0.03723763,0.0017417686,0.0044085532,0.06673004,0.020736095,0.025916982,0.007580625,0.040183034,-0.04572159,0.007611168,-0.0444516,-0.035374768,0.044621784,-0.034079187,-0.06096321,-0.027438946,-0.030939277,-0.010089961,0.07563516,-0.03258706,-0.008195888,-0.015233849,-0.03274444,-0.0030616298,-0.034126904,-0.02480763,0.071124084,-0.0031019924,0.022157798,0.038084075,0.002186201,0.003920557,0.02781039,-0.02407094,0.027634995,0.014519631,0.01686207,-0.026854198,0.0658551,-0.009923002,-0.044274442,-0.04776674,-0.016233485,0.06639689,0.025281731,0.057753045,0.065874115,-0.036334325,0.046668172,-0.034701206,0.017352099,-0.01593937,-0.043698512,0.04339189,0.036088597,-0.04234524,-0.019556196,-0.06452309,0.002570956,0.058740776,-0.029424742,0.03942856,0.011357626,0.020560758,-0.069945395,-0.0078007914,0.010541075,0.042472076,0.06810652,-0.0030651318,0.035512213,0.038017064,0.015514309,-0.015341116,0.035782777,-0.015785351,0.015234262,-0.013418185,-0.037254523,-0.07752017,0.021875216,-0.03976306,-0.019078424,0.06587041,0.0072237225,0.037735716,-0.071216695,-0.07196745,0.044866882,-0.022563025,0.075039566,0.06497966,0.010431572,-0.04729054,-0.0039402647,0.01950386,0.009035759,0.05686358,-0.002330291,-0.007360753
cut,-0.04800436,0.057626497,0.03303744,0.014106932,-0.016730618,0.019469595,-0.05802292,-0.024627808,0.034445483,-0.0028082253,-0.028608216,0.05525556,-0.02495422,-0.040648874,-0.07805789,-0.07727813,-0.019269057,-0.08294353,0.050901376,-0.07472916,0.0055824304,-0.0023655028,0.010616232,-0.07997009,0.006089866,-0.014285066,0.02728339,0.00020071841,-0.004385649,0.06044853,-0.041523993,-0.01240028,0.006856893,-0.034564216,0.021384448,0.040453292,0.03898809,0.009934204,0.06486496,0.03570692,-0.07580474,-0.06746043,0.0098611675,0.035946116,0.016748108,0.053427543,0.034910716,-0.023528,0.049527686,-0.022006672,0.021262389,-0.03168398,0.022972075,-0.0050634784,0.0742317,-0.013711572,-0.024804657,-0.009418233,-0.079346016,0.028047765,0.071237855,-0.057636786,-0.056444872,0.074418366,-0.03959044,-0.037562598,0.061002463,-0.010714894,0.067816876,-0.0032280814,0.02504662,-0.0055832528,0.066438295,-0.07406962,0.04854075,-0.004149001,-0.05212178,-0.031343058,-0.037645996,-0.06024144,0.044775445,0.012972153,-0.030020107,-0.014006959,-0.02046349,0.009659783,0.055447303,-0.040567297,0.07726827,0.06851539,-0.019451117,0.043896645,-0.0056879,-0.080776826,-0.012827313,0.033402447,0.006511314,0.047975298,0.0010047888,-0.041793402
